FECHAINGRESO	TIPO	CODIGO	CAPITULO	PARTIDA	APLICASICETAC	NECESITASUBPARTIDA	HIDROCARBURO	UNIDADGALONES	IMPOCONSUMO	MERCANCIAPELIGROSA	CLASEDIVISION	PELIGROSECUNDARIO	GRUPOEMBALAJEENVASE	NOMBREYDESCRIPCION	ALERTA	
2020/03/19 18:38:04	00	003923	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS	ARTICULOS PARA EL TRANSPORTE O ENVASADO;  DE PLASTICO; TAPONES;  TAPAS;  CAPSU	SI	.	NO	NO	NO	NO	 	 	 	 	 	
2011/09/10 15:22:01	00	003922	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	BA?ERAS;  DUCHAS;  LAVABOS;  BIDES;  INODOROS Y SUS ASIENTOS Y TAPAS;  CISTERN	SI	.	NO	 	NO	NO	 	 	 	 	 	
2020/03/19 18:58:15	00	003921	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS	LAS DEMAS PLACAS;  HOJAS;  PELICULAS;  BANDAS Y LAMINAS;  DE PLASTICO	SI	.	NO	NO	NO	NO	 	 	 	 	 	
2020/03/19 18:58:26	00	003920	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS	LAS DEMAS PLACAS;  HOJAS;  PELICULAS;  BANDAS Y LAMINAS;  DE PLASTICO NO CELUL	SI	.	NO	NO	NO	NO	 	 	 	 	 	
2011/09/10 15:21:59	00	003919	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	PLACAS;  HOJAS;  BANDAS;  CINTAS;  PELICULAS Y DEMAS FORMAS PLANAS;  AUTOADHES	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:59	00	003918	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	REVESTIMIENTOS DE PLASTICO PARA SUELOS;  INCLUSO AUTOADHESIVOS;  EN ROLLOS O L	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:58	00	003917	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	TUBOS Y ACCESORIOS DE TUBERIA (POR EJEMPLO JUNTAS;  CODOS O RACORES);  DE PLAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:58	00	003916	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	MONOFILAMENTOS CUYA MAYOR DIMENSION DEL CORTE TRANSVERSAL SEA SUPERIOR A 1 MM	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:58	00	003915	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	DESECHOS;  RECORTES Y DESPERDICIOS;  DE PLASTICO	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:57	00	003914	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	INTERCAMBIADORES DE IONES A BASE DE POLIMEROS DE LAS PARTIDAS 3901 A 3913;  E	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:57	00	003913	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIMEROS NATURALES (POR EJEMPLO ACIDO ALGINICO) Y POLIMEROS NATURALES MODIFIC	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:56	00	003912	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	CELULOSA Y SUS DERIVADOS QUIMICOS;  NO EXPRESADOS NI COMPRENDIDOS EN OTRAS PAR	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:56	00	003911	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	RESINAS DE PETROLEO;  RESINAS DE CUMARONA-INDENO;  POLITERPENOS;  POLISULFUROS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:55	00	003910	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	SILICONAS EN FORMAS PRIMARIAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:55	00	003909	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	RESINAS AMINICAS;  RESINAS FENOLICAS Y POLIURETANOS;  EN FORMAS PRIMARIAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:54	00	003908	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIAMIDAS EN FORMAS PRIMARIAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:54	00	003907	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIACETALES;  LOS DEMAS POLIETERES Y RESINAS EPOXI;  EN FORMAS PRIMARIAS; POL	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:53	00	003906	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIMEROS ACRILICOS EN FORMAS PRIMARIAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:53	00	003905	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIMEROS DE ACETATO DE VINILO O DE OTROS ESTERES VINILICOS;  EN FORMAS PRIMAR	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:52	00	003904	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIMEROS DE CLORURO DE VINILO O DE OTRAS OLEFINAS HALOGENADAS;  EN FORMAS PRI	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:52	00	003903	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIMEROS DE ESTIRENO EN FORMAS PRIMARIAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:51	00	003902	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIMEROS DE PROPILENO O DE OTRAS OLEFINAS;  EN FORMAS PRIMARIAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:51	00	003901	MATERIAS PLÁSTICAS Y MANUFACTURAS DE ESTAS MATERIAS;	POLIMEROS DE ETILENO EN FORMAS PRIMARIAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:50	00	003824	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	PREPARACIONES AGLUTINANTES PARA MOLDES O PARA NUCLEOS DE FUNDICION; PRODUCTOS QU	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:50	00	003823	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	ACIDOS GRASOS MONOCARBOXILICOS INDUSTRIALES; ACEITES ACIDOS DEL REFINADO; ALCOHO	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:49	00	003822	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	REACTIVOS DE DIAGNOSTICO O DE LABORATORIO SOBRE CUALQUIER SOPORTE Y REACTIVOS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:49	00	003821	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	MEDIOS DE CULTIVO PREPARADOS PARA EL DESARROLLO DE MICROORGANISMOS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:48	00	003820	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	PREPARACIONES ANTICONGELANTES Y LIQUIDOS PREPARADOS PARA DESCONGELAR	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:48	00	003819	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	LIQUIDOS PARA FRENOS HIDRAULICOS Y DEMAS PREPARACIONES LIQUIDAS PARA TRANSMISI	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:47	00	003818	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	ELEMENTOS QUIMICOS IMPURIFICADOS PARA USO EN ELECTRONICA;  EN DISCOS;  PLAQUIT	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:47	00	003817	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	MEZCLAS DE ALQUILBENCENOS Y MEZCLAS DE ALQUILNAFTALENOS;  EXCEPTO LAS DE LAS P	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:47	00	003816	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	CEMENTOS;  MORTEROS;  HORMIGONES Y PREPARACIONES SIMILARES;  REFRACTARIOS;  EX	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:46	00	003815	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	INICIADORES Y ACELERADORES;  DE REACCION;  Y PREPARACIONES CATALITICAS;  NO EX	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:46	00	003814	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	DISOLVENTES O DILUYENTES ORGANICOS COMPUESTOS;  NO EXPRESADOS NI COMPRENDIDOS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:45	00	003813	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	PREPARACIONES Y CARGAS PARA APARATOS EXTINTORES; GRANADAS Y BOMBAS EXTINTORAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:45	00	003812	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	ACELERADORES DE VULCANIZACION PREPARADOS; PLASTIFICANTES COMPUESTOS PARA CAUCH	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:44	00	003811	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	PREPARACIONES ANTIDETONANTES;  INHIBIDORES DE OXIDACION;  ADITIVOS PEPTIZANTES	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:44	00	003810	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	PREPARACIONES PARA EL DECAPADO DE LOS METALES; FLUJOS Y DEMAS PREPARACIONES AUXI	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:43	00	003809	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	APRESTOS Y PRODUCTOS DE ACABADO;  ACELERADORES DE TINTURA O DE FIJACION DE MAT	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:43	00	003808	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	INSECTICIDAS;  RATICIDAS;  FUNGICIDAS;  HERBICIDAS;  INHIBIDORES DE GERMINACIO	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:43	00	003807	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	ALQUITRANES DE MADERA; ACEITES DE ALQUITRAN DE MADERA; CREOSOTA DE MADERA; MET	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:42	00	003806	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	COLOFONIAS Y ACIDOS RESINICOS;  Y SUS DERIVADOS; ESENCIA Y ACEITE;  DE COLOFON	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:42	00	003805	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	ESENCIA DE TREMENTINA;  DE MADERA DE PINO;  DE PASTA CELULOSICA AL SULFATO Y D	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:41	00	003804	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	LEJIAS RESIDUALES DE LA FABRICACION DE PASTAS DE CELULOSA;  AUNQUE ESTEN CONCE	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:41	00	003803	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	[TALL OIL];  INCLUSO REFINADO	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:40	00	003802	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	CARBONES ACTIVADOS; MATERIAS MINERALES NATURALES ACTIVADAS; NEGRO DE ORIGEN AN	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:40	00	003801	PRODUCTOS DIVERSOS DE LAS INDUSTRIAS QUÍMICAS;	GRAFITO ARTIFICIAL; GRAFITO COLOIDAL O SEMICOLOIDAL; PREPARACIONES A BASE DE G	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:40	00	003707	PRODUCTOS FOTOGRÁFICOS O CINEMATOGRÁFICOS;	PREPARACIONES QUIMICAS PARA USO FOTOGRAFICO;  EXCEPTO LOS BARNICES;  COLAS Y P	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:39	00	003706	PRODUCTOS FOTOGRÁFICOS O CINEMATOGRÁFICOS;	PELICULAS CINEMATOGRAFICAS;  IMPRESIONADAS Y REVELADAS;  CON REGISTRO DE SONID	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:39	00	003705	PRODUCTOS FOTOGRÁFICOS O CINEMATOGRÁFICOS;	PLACAS Y PELICULAS;  FOTOGRAFICAS;  IMPRESIONADAS Y REVELADAS;  EXCEPTO LAS CI	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:38	00	003704	PRODUCTOS FOTOGRÁFICOS O CINEMATOGRÁFICOS;	PLACAS;  PELICULAS;  PAPEL;  CARTON Y TEXTILES;  FOTOGRAFICOS;  IMPRESIONADOS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:38	00	003703	PRODUCTOS FOTOGRÁFICOS O CINEMATOGRÁFICOS;	PAPEL;  CARTON Y TEXTILES;  FOTOGRAFICOS;  SENSIBILIZADOS;  SIN IMPRESIONAR	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:37	00	003702	PRODUCTOS FOTOGRÁFICOS O CINEMATOGRÁFICOS;	PELICULAS FOTOGRAFICAS EN ROLLOS;  SENSIBILIZADAS;  SIN IMPRESIONAR;  EXCEPTO	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:37	00	003701	PRODUCTOS FOTOGRÁFICOS O CINEMATOGRÁFICOS;	PLACAS Y PELICULAS PLANAS;  FOTOGRAFICAS;  SENSIBILIZADAS;  SIN IMPRESIONAR;	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:36	00	003606	PÓLVORAS Y EXPLOSIVOS; ARTÍCULOS DE PIROTECNIA; FÓSFOROS (CERILLAS);	FERROCERIO Y DEMAS ALEACIONES PIROFORICAS EN CUALQUIER FORMA; ARTICULOS DE MATER	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:36	00	003605	PÓLVORAS Y EXPLOSIVOS; ARTÍCULOS DE PIROTECNIA; FÓSFOROS (CERILLAS);	FOSFOROS (CERILLAS);  EXCEPTO LOS ARTICULOS DE PIROTECNIA DE LA PARTIDA 3604	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:36	00	003604	PÓLVORAS Y EXPLOSIVOS; ARTÍCULOS DE PIROTECNIA; FÓSFOROS (CERILLAS);	ARTICULOS PARA FUEGOS ARTIFICIALES;  COHETES DE SE?ALES O GRANIFUGOS Y SIMILAR	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:35	00	003603	PÓLVORAS Y EXPLOSIVOS; ARTÍCULOS DE PIROTECNIA; FÓSFOROS (CERILLAS);	MECHAS DE SEGURIDAD; CORDONES DETONANTES; CEBOS Y CAPSULAS FULMINANTES; INFLAM	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:35	00	003602	PÓLVORAS Y EXPLOSIVOS; ARTÍCULOS DE PIROTECNIA; FÓSFOROS (CERILLAS);	EXPLOSIVOS PREPARADOS;  EXCEPTO LAS POLVORAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:34	00	003601	PÓLVORAS Y EXPLOSIVOS; ARTÍCULOS DE PIROTECNIA; FÓSFOROS (CERILLAS);	POLVORAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:34	00	003507	MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDÓN O DE FÉCULA	ENZIMAS; PREPARACIONES ENZIMATICAS NO EXPRESADAS NI COMPRENDIDAS EN OTRAS PARTID	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:33	00	003506	MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDÓN O DE FÉCULA	COLAS Y DEMAS ADHESIVOS PREPARADOS;  NO EXPRESADOS NI COMPRENDIDOS EN OTRAS PA	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:33	00	003505	MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDÓN O DE FÉCULA	DEXTRINA Y DEMAS ALMIDONES Y FECULAS MODIFICADOS (POR EJEMPLO ALMIDONES Y FECU	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:32	00	003504	MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDÓN O DE FÉCULA	PEPTONAS Y SUS DERIVADOS; LAS DEMAS MATERIAS PROTEICAS Y SUS DERIVADOS;  NO EX	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:32	00	003503	MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDÓN O DE FÉCULA	GELATINAS (AUNQUE SE PRESENTEN EN HOJAS CUADRADAS O RECTANGULARES;  INCLUSO TR	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:31	00	003502	MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDÓN O DE FÉCULA	ALBUMINAS (INCLUIDOS LOS CONCENTRADOS DE VARIAS PROTEINAS DE LACTOSUERO;  CON	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:31	00	003501	MATERIAS ALBUMINOIDEAS; PRODUCTOS A BASE DE ALMIDÓN O DE FÉCULA	CASEINA;  CASEINATOS Y DEMAS DERIVADOS DE LA CASEINA; COLAS DE CASEINA	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:30	00	003407	JABONES; AGENTES DE SUPERFICIE ORGÁNICOS; PREPARACIONES PARA LAVAR;	PASTAS PARA MODELAR;  INCLUIDAS LAS PRESENTADAS PARA ENTRETENIMIENTO DE LOS NI	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:30	00	003406	JABONES; AGENTES DE SUPERFICIE ORGÁNICOS; PREPARACIONES PARA LAVAR;	VELAS;  CIRIOS Y ARTICULOS SIMILARES	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:29	00	003405	JABONES; AGENTES DE SUPERFICIE ORGÁNICOS; PREPARACIONES PARA LAVAR;	BETUNES Y CREMAS PARA EL CALZADO;  ENCAUSTICOS;  ABRILLANTADORES PARA CARROCER	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:29	00	003404	JABONES; AGENTES DE SUPERFICIE ORGÁNICOS; PREPARACIONES PARA LAVAR;	CERAS ARTIFICIALES Y CERAS PREPARADAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:28	00	003403	JABONES; AGENTES DE SUPERFICIE ORGÁNICOS; PREPARACIONES PARA LAVAR;	PREPARACIONES LUBRICANTES Y PREPARACIONES DEL TIPO DE LAS UTILIZADAS PARA EL ENS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:28	00	003402	JABONES; AGENTES DE SUPERFICIE ORGÁNICOS; PREPARACIONES PARA LAVAR;	AGENTES DE SUPERFICIE ORGANICOS (EXCEPTO EL JABON); PREPARACIONES TENSOACTIVAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2020/03/19 18:53:53	00	003401	JABONES, AGENTES DE SUPERFICIE ORGÁNICOS, PREPARACIONES PARA LAVAR	JABON; PRODUCTOS TENSOACTIVOS USADOS COMO JABON;  EN BARRAS;  PANES O TROZOS	SI	.	NO	NO	NO	NO	 	 	 	 	 	
2011/09/10 15:21:27	00	003307	ACEITES ESENCIALES Y RESINOIDES; PRODUCTOS PREPARADOS Y PREPARACIONES;	PREPARACIONES PARA AFEITAR O PARA ANTES O DESPUES DEL AFEITADO;  DESODORANTES	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:27	00	003306	ACEITES ESENCIALES Y RESINOIDES; PRODUCTOS PREPARADOS Y PREPARACIONES;	PREPARACIONES PARA LA HIGIENE BUCAL O DENTAL;  INCLUIDOS LOS POLVOS Y CREMAS P	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:26	00	003305	ACEITES ESENCIALES Y RESINOIDES; PRODUCTOS PREPARADOS Y PREPARACIONES;	PREPARACIONES CAPILARES	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:26	00	003304	ACEITES ESENCIALES Y RESINOIDES; PRODUCTOS PREPARADOS Y PREPARACIONES;	PREPARACIONES DE BELLEZA;  DE MAQUILLAJE Y PARA EL CUIDADO DE LA PIEL;  EXCEPT	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:25	00	003303	ACEITES ESENCIALES Y RESINOIDES; PRODUCTOS PREPARADOS Y PREPARACIONES;	PERFUMES Y AGUAS DE TOCADOR	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:25	00	003302	ACEITES ESENCIALES Y RESINOIDES; PRODUCTOS PREPARADOS Y PREPARACIONES;	MEZCLAS DE SUSTANCIAS ODORIFERAS Y MEZCLAS A BASE DE UNA O VARIAS SUSTANCIAS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:25	00	003301	ACEITES ESENCIALES Y RESINOIDES; PRODUCTOS PREPARADOS Y PREPARACIONES;	ACEITES ESENCIALES (DESTERPENADOS O NO);  INCLUIDOS LOS <CONCRETOS> O <ABSOLUT	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:24	00	003215	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	TINTAS DE IMPRENTA;  TINTAS PARA ESCRIBIR O DIBUJAR Y DEMAS TINTAS;  INCLUSO C	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:24	00	003214	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	MASILLA;  CEMENTOS DE RESINA Y OTROS MASTIQUES; PLASTES DE RELLENO UTILIZADOS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:23	00	003213	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	COLORES PARA LA PINTURA ARTISTICA;  LA ENSE?ANZA;  LA PINTURA DE LETREROS;  PA	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:23	00	003212	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	PIGMENTOS (INCLUIDOS EL POLVO Y LAS LAMINILLASMETALICOS) DISPERSOS EN MEDIOS N	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:22	00	003211	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	SECATIVOS PREPARADOS	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:22	00	003210	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	LAS DEMAS PINTURAS Y BARNICES; PIGMENTOS AL AGUA PREPARADOS DEL TIPO DE LOS UTIL	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:21	00	003209	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	PINTURAS Y BARNICES A BASE DE POLIMEROS SINTETICOS O NATURALES MODIFICADOS;  D	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:21	00	003208	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	PINTURAS Y BARNICES A BASE DE POLIMEROS SINTETICOS O NATURALES MODIFICADOS;  D	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:21	00	003207	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	PIGMENTOS;  OPACIFICANTES Y COLORES PREPARADOS; COMPOSICIONES VITRIFICABLES;	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:20	00	003206	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	LAS DEMAS MATERIAS COLORANTES; PREPARACIONES A QUE SE REFIERE LA NOTA 3 DE EST	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:20	00	003205	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	LACAS COLORANTES; PREPARACIONES A QUE SE REFIERE LA NOTA 3 DE ESTE CAPITULO A BA	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:19	00	003204	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	MATERIAS COLORANTES ORGANICAS SINTETICAS;  AUNQUE SEAN DE CONSTITUCION QUIMIC	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:19	00	003203	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	MATERIAS COLORANTES DE ORIGEN VEGETAL O ANIMAL(INCLUIDOS LOS EXTRACTOS TINTORE	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:18	00	003202	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	PRODUCTOS CURTIENTES ORGANICOS SINTETICOS; PRODUCTOS CURTIENTES INORGANICOS; P	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:18	00	003201	EXTRACTOS CURTIENTES O TINTÓREOS; TANINOS Y SUS DERIVADOS; PIGMENTOS Y	EXTRACTOS CURTIENTES DE ORIGEN VEGETAL; TANINOS Y SUS SALES;  ETERES;  ESTERE	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:18	00	003105	ABONOS;	ABONOS MINERALES O QUIMICOS;  CON DOS O TRES DE LOS ELEMENTOS FERTILIZANTES NI	SI	.	NO	 	NO	NO	 	 	 	 	 	
2011/09/10 15:21:17	00	003104	ABONOS;	ABONOS MINERALES O QUIMICOS POTASICOS	SI	.	NO	 	NO	NO	 	 	 	 	 	
